SUBJ,NUMB,TITLE
ASL,202,2nd Yr Amer Sign Lang
ASL,203,2nd Yr Amer Sign Lang
ASL,301,American Deaf Culture
ASL,311,Amer Sign Lang Educ I
ASTR,121,The Solar System
ASTR,122,Birth & Death of Stars
ASTR,123,Galax & Expand Univers
ASTR,321,Topics Astrophysics
BA,101,Intro to Business
BA,101Z,Intro to Business
BA,169Z,Data Analy Using Excel
BA,199,Sp St Build Bus Leader
BA,211Z,Prin Financial Actg
BA,213Z,Prin Managerial Actg
BA,215,Lang of Bus Decision
BA,240,Managing Business Info
BA,252,Global Perspective Bus
BA,308,Leadership & Communic
BA,308H,Leadership & Communic
BA,315,Ec/Ind & Compet Analy
BA,316,Mgmt: Valu thru People
BA,317,Mkt: Valu for Customer
BA,318,Fin: Valu thru Capital
BA,322,Fund of Sustain Bus
BA,325,Business Law & Ethics
BA,325H,Business Law & Ethics
BA,352,Leadership & Communic
BA,352H,Leadership & Communic
BA,361,Cross-Cul Bus Communic
BA,362,Effectiv Bus Writing
BA,363,Effectiv Bus Presentat
BA,364,Intl Business Research
BA,365,Cross-Cul Negotiation
BA,399,Sp St Transfer Seminar
BA,404,Internship
BA,410,Bus and Human Rights
BA,425,Law for Managers
BA,453,Bus Strategy & Plan
BA,453H,Bus Strategy & Plan
BA,525,Law for Managers
BA,605,Read Curric Prac Trng
BA,606,Practicum
BA,610,Oregon Adv Strategy
BA,621,Business Writing
BA,661,Oregon Adv Strategy
BA,680,Data Vis & Comm in Bus
BA,691,Prof Devel Emerg Mgr
BA,708,Wrk Game Theory
BA,710,Alliances & Acquisitns
BA,711,Legal Environment Bus
BA,712,Finan Actg & Reporting
BA,713,Applied Stats for Mgrs
BA,714,Managerial Acct
BA,715,Managerial Economics
BA,716,Managing Organizations
BA,717,Marketing Management
BA,718,Financial Analysis
BA,719,Marketing Strategy
BA,720,Global Financial Strat
BA,721,Business Writing
BA,722,Leadershp & Motivation
BA,723,Formulating Corp Strat
BA,725,Implement Corp Strat
BA,726,Global Business
BA,727,Operations Management
BA,728,Global Bus Perspective
BA,729,Negotiation
BA,730,Business Ethics
BA,731,New Venture Planning
BA,732,Tech & Innovation Mgmt
BA,734,Supply-Chain Strategy
BA,735,Opportunity Recognitio
BA,736,Alliances & Acquisitns
BA,740,Capstone Business Proj
BA,741,Capstone Bus Proj II
BA,742,Capstone Bus Proj III
BE,325,Glob/Legal/Soc Env Bus
BE,410,Law for Managers
BE,510,Law for Managers
BE,610,Business Law & Ethics
BE,625,Business Law & Ethics
BEHT,320,Youth Risk & Reslnc
BEHT,350,Culturally Respon. Pra
BEHT,404,Integrated Prac I
BEHT,405,Reading Course
BEHT,406,Supervised Prac I
BEHT,410,Beh Hlth Prev & Intv
BEHT,411,Foundational CBH Skill
BEHT,412,CBHS Ethics & Practice
BEHT,413,Youth Screening & Risk
BEHT,471,CBH Prev Intv I
BEHT,472,CBH Prevention II
BEHT,473,Parenting Intervention
BEHT,610,Youth Self-Regulation
BEHT,621,Tch Self-Reg Chd & Ado
BEHT,622,Trma-Inf Sppt Chd&Adol
BEHT,623,Dev&Maint Hlth Rltnshp
BI,100,Brain to Intel Machine
BI,121,Intro Human Physiology
BI,122,Intro Human Genetics
BI,123,Biology of Cancer
BI,125,Biology of Immortality
BI,130,Intro to Ecology
BI,131,Intro to Evolution
BI,132,Intro Animal Behavior
BI,140,"Science, Policy, & Bio"
BI,140M,"Science, Polic, & Biol"
BI,150,The Ocean Planet
BI,160,Brains Intell Machines
BI,170,Happiness Neuro & Psyc
BI,185M,Sci & Popular Media
BI,199,Sp St Anat/Weight Trng
BI,199L,Sp St Happiness Neuro
BI,211,Gen Biol I: Cells
BI,212,Gen Biol II: Organisms
BI,213,Gen Biol III: Populat
BI,214,Gen Bio IV: Mechanisms
BI,221Z,Prin Bio I: Cells
BI,223Z,Prin Bio III: Eco/Evol
BI,281H,Honors Biology I
BI,282H,Honors Biology II
BI,283H,Honors Biology III
BI,306,Pollination Biology
BI,307,Forest Biology
BI,309,Tropical Diseases Afr
BI,320,Molecular Genetics
BI,322,Cell Biology
BI,326,Immun & Infectious Dis
BI,328,Developmental Biology
BI,330,Microbiology
BI,331,Microbiology Lab
BI,353,Sensory Physiology
BI,356,Animal Physiology
BI,357,Marine Biology
BI,358,Inv Medical Physiology
BI,359,Plant Biology
BI,360,Neurobiology
BI,370,Ecology
BI,372,Field Biology
BI,374,Conservation Biology
BI,380,Evolution
BI,390,Animal Behavior
BI,395,Tropical Ecology
BI,399,Sp St Exper Desig/Stat
BI,399L,Sp St Comput Genomics
BI,401,Res Bacterial Pathogen
BI,402,Superv College Teach
BI,403,Thesis
BI,405,Read Bio Modeling
BI,406,Field Studies
BI,407,Sem Teaching Science
BI,408,Lab Biol Illustration
BI,409,Prac Equine Hospital
BI,410,Appl Sci Communic
BI,410L,Intro Programming Bio
BI,421,Adv Molec Gen Res Lab
BI,422,Protein Toxins Cell Bi
BI,423,Human Molecular Genet
BI,424,Adv Molecular Genetics
BI,425,Adv Molec Bio Res Lab
BI,426,Genetics of Cancer
BI,427,Molec Genetics Hum Dis
BI,428,Developmental Genetics
BI,430,Analysis Neural Data
BI,432,Mycology
BI,433,Bacterial-Host Interac
BI,442,Systematic Botany
BI,448,Field Botany
BI,451,Invertebrate Zoology
BI,452,Insect Biology
BI,454,Estuarine Biology
BI,455,Marine Birds & Mammals
BI,457,Top Embryology
BI,458,Biol Oceanography
BI,461,Systems Neuroscience
BI,463,Cellular Neuroscience
BI,464,Biological Clocks
BI,466,Developmental Neurobio
BI,468,Amphib & Reptile of OR
BI,471,Population Ecology
BI,472,Community Ecology
BI,474,Marine Ecology
BI,476,Terrest Ecosys Ecol
BI,484,Molecular Evolution
BI,485,Tech Comp Neuroscience
BI,486,Population Genetics
BI,488,Evolutionary Processes
BI,493,Genomic Approach/Analy
BI,503,Thesis
BI,507,Sem Dev/Gen Zebrafish
BI,508,Lab Cell Biology
BI,510,Appl Sci Communic
BI,510L,Intro Programming Bio
BI,522,Protein Toxins Cell Bi
BI,523,Human Molecular Genet
BI,524,Adv Molecular Genetics
BI,525,Adv Molec Bio Res Lab
BI,526,Genetics of Cancer
BI,527,Molec Genetics Hum Dis
BI,528,Developmental Genetics
BI,530,Analysis Neural Data
BI,532,Mycology
BI,533,Bacterial-Host Interac
BI,542,Systematic Botany
BI,548,Field Botany
BI,551,Invertebrate Zoology
BI,554,Estuarine Biology
BI,557,Top Embryology
BI,558,Biol Oceanography
BI,561,Systems Neuroscience
BI,563,Cellular Neuroscience
BI,564,Biological Clocks
BI,566,Developmental Neurobio
BI,568,Amphib & Reptile of OR
BI,571,Population Ecology
BI,572,Community Ecology
BI,574,Marine Ecology
BI,576,Terrest Ecosys Ecol
BI,584,Molecular Evolution
BI,585,Tech Comp Neuroscience
BI,586,Population Genetics
BI,588,Evolutionary Processes
BI,600M,Adv Biol Statistics
BI,601,Res Bacterial Pathogen
BI,602,Superv College Teach
BI,603,Dissertation
BI,605,Read Systematic Botany
BI,606,Field Studies
BI,607,Sem Curr Iss Marine Bi
BI,608,Wrk Intro Mach Learng
BI,610,Biological Modeling
BI,620,Molecular Genetics
BI,621,Comp Mth Genom Analy
BI,622,Genomics Techniques
BI,623,Adv Top Genomic Analy
BI,624,Genomics Res Lab
BI,625,Adv Genomic Analysis
BIOE,251,Fund Bioengineering I
BIOE,252,Fund Bioengineering II
BIOE,253,Fund Bioengineerin III
BIOE,399,Sp St 3D Print & Des
BIOE,401,Res Bioengineering REU
BIOE,410,Protein Engineer & Des
BIOE,410L,3D Printing and Design
BIOE,510,Protein Engineer & Des
BIOE,510L,3D Printing and Design
BIOE,601,Research
BIOE,603,Dissertation
BIOE,607,Sem BIOE Journal Club
BIOE,610,Biosensors
BIOE,610L,3D Printing and Design
BLST,141,Top Writng in Black
BRIN,221,Tapping World of Beer
BRIN,322,Advanced Brewing Lab
BRIN,323,Brewing Innovation
BRIN,424,Capstone Beer Design
CAS,101H,Reacting to the Past
CAS,110,Hum Col Scholar Colloq
CAS,120,Sci Col Scholar Colloq
CAS,130,SSc Col Scholar Colloq
CAS,199,Sp St 1st Yr Experienc
CAS,399,Sp St Prison Publ Disc
CAS,407,Sem Career Decisions
CAS,409,Prac Sci Lit Scholar
CAS,410,Global Career Accel
CAS,417,Career Readiness
CAS,507,Sem Comm Conflict Cul
CDS,201,Comm Disord Soc/Media
CDS,401,Research
CDS,405,Reading
CDS,406,Practicum
CDS,409,Practicum
CDS,410,Lit Rev Rsrch Methods
CDS,430,Speech Path-Audio Prof
CDS,431,Beg Clinical Methods
CDS,442,Anat/Phys Speech Mech
CDS,443,Acoustics of Speech
CDS,444,Clinic Phonet & Phonol
CDS,446,Services for Deaf Stu
CDS,450,Intro Lang Develop
CDS,451,Later Language Devel
CDS,455,Child & Adolescent Dev
CDS,457,Fundamentals Audiology
CDS,458,Audiol Disorders & Tx
CDS,459,Audiological Rehab
CDS,460,Devel Disord Commun
CDS,462,Acquired Disorder Comm
CDS,470,Neurosci Speech & Lang
CDS,503,Thesis
CDS,542,Anat/Phys Speech Mech
CDS,557,Fundamentals Audiology
CDS,560,Devel Disord Commun
CDS,570,Neurosci Speech & Lang
CDS,601,Research
CDS,602,Superv College Teach
CDS,603,Dissertation
CDS,605,Reading
CDS,606,Special Problems
CDS,607,Sem Special Topics
CDS,608,Wrk Evid-Based Prac
CDS,609,Prac Externship
CDS,610,Fluency
CDS,611,Clinical Methods
CDS,620,Wksp: Evid-Based Prac
CDS,621,Practicum I
CDS,622,Practicum II
CDS,623,Sept Exp Sp Lang Path
CDS,624,Medical Externship
CDS,625,Final Full-Time Prac
CDS,626,Prof Practices Schools
CDS,627,Fluency Disorders
CDS,631,Cult Ling Div Cln: Top
CDS,632,Dual Language Dvlpmnt
CDS,633,Practice Dual Lang Lrn
CDS,649,Feed & Swallow Disord
CDS,651,School-Age Lang Disord
CDS,652,Speech Sound Disord
CDS,654,Mgmt Adult Lang Disord
CDS,656,Voice Sci & Disorders
CDS,657,Augment Proc Comm Dis
CDS,660,Motor Speech Disorders
CDS,663,Mgmt Aquir Cogn Disord
CDS,665,Lang Dis in Young Chld
CFT,401,Research
CFT,410,Intro Couples & Fam Th
CFT,412,Healthy Relationships
CFT,503,Thesis
CFT,512,Healthy Relationships
CFT,601,Research
CFT,605,Reading
CFT,606,Prac Advanced
CFT,607,Sem Clinical Therapy
CFT,608,Wrk Girls & Resilience
CFT,609,Prac Advanced
CFT,610,Ethics Discussion
CFT,612,Parenting Intervention
CFT,614,Ch Mental Hlth & Diagn
CFT,615,Intr Marriage Fam Ther
CFT,616,Systems Theory Found
CFT,620,Mental Hlth & Diagnos
CFT,621,Ethics Discussion
CFT,622,Relational Assessment
CFT,624,Group Psychotherapy
CFT,625,"Viol, Traum, & Healing"
CFT,626,Human Sex Counseling
CFT,627,Adv Theo Relat Therapy
CFT,628,Addiction & Recovery
CFT,629,Couples Therapy
CFT,630,Wellness & Spiritual
CFT,632,Medical Family Therapy
CFT,640,Beginning Prac
CH,111,Intro Chem Principles
CH,113,Chem of Sustainability
CH,114,Green Product Design
CH,140M,"Science, Polic, & Biol"
CH,199,Sp St College Connect
CH,217,Chemistry Tools I
CH,221,General Chemistry
CH,221Z,General Chemistry I
CH,222,General Chemistry
CH,223,General Chemistry
CH,223Z,General Chemistry III
CH,224H,Honors Gen Chemistry
CH,225H,Honors Gen Chemistry
CH,226H,Honors Gen Chemistry
CH,227,Gen Chemistry Lab
CH,227Z,Gen Chemistry I Lab
CH,228,Gen Chemistry Lab
CH,229,Gen Chemistry Lab
CH,237,Adv Gen Chemistry Lab
CH,238,Adv Gen Chemistry Lab
CH,239,Adv Gen Chemistry Lab
CH,299,Sp St Chem Community
CH,331,Organic Chemistry I
CH,335,Organic Chemistry II
CH,336,Organic Chemistry III
CH,337,Organic Chemistry Lab
CH,338,Organic Chemistry Lab
CH,341,Majr Trk Org Chem I
CH,342,Majr Trk Org Chem II
CH,343,Majr Trk Org Chem III
CH,347,Majors Org Chem Lab I
CH,348,Org Chem Lab Majors
CH,349,Org Chem Lab Majors
CH,360,Physiological Biochem
CH,399,Sp St Gen Chm Lab Imrs
CH,399L,Sp St Gen Chm Lab Imrs
CH,401,Res Bacterial Pathogen
CH,405,Read Physical Chem Lab
CH,407,Sem Teaching Science
CH,409,Capstone Project
CH,410,Computational Bioinfor
CH,410L,Adv Biochemistry Lab
CH,411,Physical Chemistry
CH,412,Physical Chemistry
CH,413,Physical Chemistry
CH,417,Physical Chemistry Lab
CH,418,Physical Chemistry Lab
CH,419,Physical Chemistry Lab
CH,420,Physical Org Chem I
CH,421,Physical Org Chem II
CH,429,Instrumental Analysis
CH,431,Inorganic Chemistry
CH,432,Inorganic Chemistry
CH,433,Inorganic Chemistry
CH,441,Quantum Chemistry
CH,442,Quantum Chem & Spectr
CH,443,Quantum Chem & Spectr
CH,444,Chemical Thermodynamic
CH,445,Statistical Mechanics
CH,446,Chem Kinetics: Topic
CH,447,Computational Chem
CH,451,Adv Organic/Inorg Chem
CH,452,Stereochem & Reactions
CH,454,Adv Electrochemistry
CH,461,Biochemistry
CH,462,Biochemistry
CH,463,Biochemistry
CH,464,RNA Biochemistry
CH,465,Physical Biochemistry
CH,466,Structural Biochem
CH,467,Biochemistry Lab
CH,468,Cellular Biochemistry
CH,503,Thesis
CH,507,Sem Teaching Science
CH,510,Electrochemistry
CH,510L,Grp Theory and Bonding
CH,511,Physical Chemistry
CH,517,Physical Chemistry Lab
CH,520,Physical Org Chem I
CH,521,Physical Org Chem II
CH,531,Inorganic Chemistry
CH,532,Inorganic Chemistry
CH,533,Inorganic Chemistry
CH,541,Quantum Chemistry
CH,542,Quantum Chem & Spectr
CH,543,Quantum Chem & Spectr
CH,544,Chemical Thermodynamic
CH,545,Statistical Mechanics
CH,546,Top Chem Kinetics
CH,547,Computational Chem
CH,551,Adv Organic/Inorg Chem
CH,552,Stereochem & Reactions
CH,554,Adv Electrochemistry
CH,561,Biochemistry
CH,562,Biochemistry
CH,563,Biochemistry
CH,564,RNA Biochemistry
CH,565,Physical Biochemistry
CH,566,Structural Biochem
CH,568,Cellular Biochemistry
CH,601,Res Biochem/Evolution
CH,603,Dissertation
CH,605,Read Lens of Market: 2
CH,607,Sem Ctr Sust Materials
CH,608,Wrk Research Ethics
CH,610,Adv Surf Analysis Lab
CH,610L,Device Proc & Char Lab
CH,613,Top Magnetic Resonance
CH,623,Organic/Inorg Ch Jour
CH,624,Physical Chem Jour Clu
CH,662,Adv Biochemistry
CH,667,Polymers
CH,668,Phys Ch Polym/Coatings
CH,669,Polymer Syn/Char Lab
CH,670,Industr Polym Proj Lab
CH,677M,Semicond Device Phys
CH,678M,Semicon Pro & Char Tch
CH,679M,Device Proc & Char Lab
CH,680,Electronics & Vac Syst
CH,681,Intro Elect Microscopy
CH,682,Electron Microprb Anly
CH,683,Surface Analysis
CH,685,Adv Tran Elec Micrscpy
CH,686,Adv Scan Elec Micrscpy
CH,687,Adv Surface Analysis
CH,689,Electrochem Prof Dev
CH,690,Numer Sim Electrochem
CH,691,Analy Electrochem Lab
CH,692,Electrochem Device Eng
CH,693,Electrochem Device Lab
CH,694,Appl Electrochem Proj
CH,695,Ext Grad Internship
CHN,101,1st Year Chinese
CHN,102,1st Year Chinese
CHN,103,1st Year Chinese
CHN,105,Acceler 1st Yr CHN I
CHN,106,Acceler 1st Yr CHN II
CHN,150,Intro Chinese Narrativ
CHN,151,Intro Chinese Film
CHN,152,Intro Chinese Pop Cul
CHN,199,Sp St Accelerated Chn
CHN,200M,Chinese in Latin Am
CHN,201,2nd Year Chinese
CHN,202,2nd Year Chinese
CHN,203,2nd Year Chinese
CHN,204,Acceler 2nd Yr CHN I
CHN,205,Acceler 2nd Yr CHN II
CHN,206,Acceler 2nd Yr CHN III
CHN,301,3rd Year Chinese
CHN,302,3rd Year Chinese
CHN,303,3rd Year Chinese
CHN,305,Hist of Chinese Lit
CHN,306,Hist of Chinese Lit
CHN,307,Hist of Chinese Lit
CHN,308,Lit Modern Taiwan
CHN,350,Gend/Sex Trad Chn Lit
CHN,351,Gend/Sex Mod Chn Lit
CHN,380,Self/Soc Trad Chn Lit
CHN,399,Sp St CHNF Intensive
CHN,399L,Sp St Flgshp DomainTrn
CHN,400M,Chinese Cities
CHN,401,Res Ming Qing Drama
CHN,403,Thesis
CHN,405,Read Chn Media
CHN,407,Sem Novels
CHN,408,Wrk Intensive CHN
CHN,410,Intensive Immersion
CHN,411,4th Year Chinese
CHN,412,4th Year Chinese
CHN,413,4th year Chinese
CHN,420,Inter Lang Strategies
CHN,421,Inter Lang Strategies
CHN,422,Inter Lang Strategies
CHN,423,Iss Early Chinese Lit
CHN,424,Iss Mediev Chinese Lit
CHN,425,Iss Mod Chinese Lit
CHN,434,Media Chinese
CHN,436,Literary Chinese
CHN,437,Literary Chinese
CHN,438,Top Lit Chn Poet/Polit
CHN,439,Chinese Academic Writ
CHN,445,Top Religion & Culture
CHN,452,Chinese Film & Theory
CHN,480,Chinese Linguistics
CHN,481,Pedagogical Grammar
CHN,482,Hist of Chinese Lang
CHN,500M,Chinese Cities
CHN,503,Thesis
CHN,507,Sem Env&Nat Erly ChnLi
CHN,510,Intro Chinese Narrativ
CHN,511,4th Year Chinese
CHN,512,4th Year Chinese
CHN,513,Top 4th Year Chinese
CHN,523,Iss Early Chinese Lit
CHN,524,Iss Mediev Chinese Lit
CHN,525,Iss Mod Chinese Lit
CHN,536,Literary Chinese
CHN,537,Literary Chinese
CHN,538,Top Lit Chn Poet/Polit
CHN,545,Top Religion & Culture
CHN,552,Chinese Film & Theory
CHN,580,Chinese Linguistics
CHN,581,Pedagogical Grammar
CHN,582,Hist of Chinese Lang
CHN,601,Res Prospectus
CHN,603,Dissertation
CHN,605,Read Corpus Analysis
CHN,606,LTS Internship
CHN,607,Sem Short Fiction
CHN,609,Practicum
CHN,623,Early Chinese Lit
CHN,624,Medieval Chinese Lit
CHN,625,Modern Chinese Lit
CINE,110M,Intro to Film & Media
CINE,111,How to Watch TV
CINE,112,How to Watch Movies
CINE,121,Storytelling Screens
CINE,151M,Intro to Korean Cinema
CINE,198,Wrk Post Prod Workflow
CINE,199,Sp St College Connect
CINE,230,Remix Cultures
CINE,260M,Media Aesthetics
CINE,265,Hst Motion Picture I
CINE,266,Hst Motion Picture II
CINE,267,Hst Motion Picture III
CINE,268,US Television History
CINE,270,Intro Narrat Cine Prod
CINE,303,Top Cine & Censor
CINE,305,Top Intro Animtn Stud
CINE,320,Beginning Screenwrit
CINE,330,Film Festivals
CINE,335,Exhibition & Audiences
CINE,340,Production Studies
CINE,345,Stars
CINE,350,Gen & Sexuality Europe
CINE,360,Film Theory
CINE,362M,Contemp Korean Film
CINE,365,Digital Cinema
CINE,370,Narrative Product II
CINE,381M,"Film, Media, & Culture"
CINE,399,Sp St Cinema Careers
CINE,401,Research
CINE,404,Internship
CINE,405,Read Independ Study
CINE,407,Sem Honors Thesis I
CINE,408,Wrk Art of Producing
CINE,410,Stars & Performance
CINE,411M,US Film Industry
CINE,415,Cinema Careers
CINE,420,Advanced Screenwriting
CINE,425,Top DSLR Filmmaking
CINE,426,Top Art of Directing
CINE,430,Top Exploitatn Cine
CINE,440,Top Contemp Glob Art
CINE,470,Top Postwar Neorealism
CINE,486M,New Media/Digital Cul
CINE,490,Top Exploitat Cinemas
CINE,508,Wrk Art of Directing
CINE,510,Stars and Performance
CINE,511M,US Film Industry
CINE,540,Top Contemp Glob Art
CINE,590,Top Exploitation
CINE,605,Read Film Theor & Hist
CIS,102,Fnd of Comp Security
CIS,105,Explorations Computing
CIS,110,Fluency with Info Tech
CIS,111,Intro Web Programming
CIS,115,Multimedia Web Program
CIS,122,Intro Prg & Prob Solv
CIS,199,Sp St Managing Soc Med
CIS,210,Computer Science I
CIS,211,Computer Science II
CIS,212,Computer Science III
CIS,313,Interm Data Structures
CIS,314,Computer Organization
CIS,315,Intermed Algorithms
CIS,322,Intro Software Engin
CIS,330,C/C++ and Unix
CIS,333,Applied Cryptography
CIS,372M,Machine Learn Data Sci
CIS,399,Sp St Software Eng
CIS,400M,Computer Crime Law
CIS,401,Research
CIS,403,Thesis
CIS,404,Internship
CIS,405,Reading
CIS,407,Sem Career/Internships
CIS,409,Prac Supv Consulting
CIS,410,Data Science
CIS,413,Adv Data Structures
CIS,415,Operating Systems
CIS,420,Automata Theory
CIS,422,Software Method I
CIS,423,Software Method II
CIS,425,Princ of Program Lang
CIS,427,Intro to Logic
CIS,429,Computer Architecture
CIS,431,Intro Parallel Comput
CIS,432,Intro to Networks
CIS,433,Comp & Netwrk Security
CIS,436,Sec Soft Development
CIS,441,Intro Comput Graphics
CIS,443,User Interfaces
CIS,445,Modeling & Simulation
CIS,451,Data-Base Processing
CIS,452,Database Issues
CIS,453,Data Mining
CIS,454,Bioinformatics
CIS,461,Intro to Compilers
CIS,471,Intro Artificial Intel
CIS,472,Machine Learning
CIS,473,Probabilistic Methd AI
CIS,490,Computer Ethics
CIS,503,Thesis
CIS,507,Sem Career/Internships
CIS,510,Data Science
CIS,513,Adv Data Structures
CIS,520,Automata Theory
CIS,522,Software Method I
CIS,523,Software Method II
CIS,527,Intro to Logic
CIS,529,Computer Architecture
CIS,531,Intro Parallel Comput
CIS,532,Intro to Networks
CIS,533,Comp & Netwrk Security
CIS,536,Sec Soft Development
CIS,541,Intro Comput Graphics
CIS,543,User Interfaces
CIS,545,Modeling & Simulation
CIS,551,Data-Base Processing
CIS,552,Database Issues
CIS,553,Data Mining
CIS,554,Bioinformatics
CIS,561,Intro to Compilers
CIS,571,Intro Artificial Intel
CIS,572,Machine Learning
CIS,573,Probabilistic Methd AI
CIS,590,Computer Ethics
CIS,601,Research
CIS,602,Superv College Teach
CIS,603,Dissertation
CIS,604,Internship
CIS,605,Reading
CIS,607,Sem Adv Topics in HCI
CIS,609,Final Project
CIS,610,Data Science
CIS,621,Algorithms & Complex
CIS,624,Structure Program Lang
CIS,630,Distributed Systems
CIS,631,Parallel Processing
CIS,632,Computer Networks
CIS,633,Adv Network Security
CIS,640,Writing in Comput Res
CIS,650,Software Engineering
CIS,670,Data Science
CIT,281,Web Applicat Dev I
CIT,381,Database Systems
CIT,382,Web Applicat Dev II
CIT,383,Networkng Fundamentals
CIT,405,Reading
CLAS,110,Classical Mythology
CLAS,111,Ancient Athl Grk/Rome
CLAS,188,Intro Classic Archaeol
CLAS,199,Sp St Ancient Athletic
CLAS,201,Greek Life & Culture
CLAS,202,Roman Life & Culture
CLAS,301,Greek & Roman Epic
CLAS,302,Greek & Roman Tragedy
CLAS,303,Classical Greek Philos
CLAS,310,Early China/Anc Greece
CLAS,311,Dth & Rbrth Grce & Ind
CLAS,314,Gen & Sex in Antiquity
CLAS,330,Grk/Rom Archae: Ritual
CLAS,399,Sp St Film Anc Greece
CLAS,403,Thesis
CLAS,405,Read Tolfa Excavation
CLAS,407,Sem Arch Iron Age Itly
CLAS,503,Thesis
CLAS,507,Sem Arch Iron Age Itly
CLAS,601,Research
CLAS,605,Read  Aristotle
CLAS,607,Sem Language Study
CLAS,611,Intro Philological Mth
COLT,101,Intro Comparative Lit
COLT,102,Intro Comparative Lit
COLT,103,Intro Comparative Lit
COLT,199,Sp St France Noire
COLT,211,Comparative World Lit
COLT,212,Comparat World Cinema
COLT,231,Literature and Society
COLT,232,Literature and Film
COLT,301,Approaches Compar Lit
COLT,302,Theories of Poetry
COLT,303,Theories of the Novel
COLT,304,Theories of Drama
COLT,305,Cultural Studies
COLT,360,Gender & Ident in Lit
COLT,370,Comparative Comics
COLT,380,Top Adaptation
COLT,390,Comparing Identities
COLT,401,Research
COLT,403,Thesis
COLT,405,Read Deaf Culture
COLT,407,Sem Making the Environ
COLT,408,Wrk Nomad Workshop
COLT,410,Translation Politics
COLT,415,Capstone Seminar
COLT,440,Top What is Lyric
COLT,450,Top Sounds of Horror
COLT,460,Top Frantz Fanon
COLT,461,Top Theo New Food Mov
COLT,462,Top Dostoevsky Dystop
COLT,470,Top I Changed World
COLT,490,Top Nature & Ecology
COLT,503,Thesis
COLT,507,Sem Visuality and Lit
COLT,510,Top Lit Translation
COLT,540,Top What is Lyric
COLT,550,Top Sounds of Horror
COLT,560,Top Frantz Fanon
COLT,561,Top Theo New Food Mov
COLT,562,Top Dostoevsky Dystop
COLT,570,Top I Changed World
COLT,601,Research
COLT,603,Dissertation
COLT,605,Read Grad Stu Comp Lit
COLT,607,Sem Global Cinema
COLT,608,Colloquium
COLT,610,Top Mortality & Writ
COLT,613,Grad Studies Translat
COLT,614,Grad Studies Comp Lit
COLT,615,Grad Studies Comp Lit
COLT,616,Transmedial Aesthetics
COLT,618,Hst/Theo/Cul New Media
CPSY,199,Sp St Fnd Student Hlth
CPSY,217,Stu Hlth & Well-Being
